"cod_cent";"id";"nombre";"tipo_elem";"x";"y"
"75400";10293;"(TACTICO) SALCEDO S-N (SALVATIERRA - LEZAMA)";"URB";"441334.981993022";"4482427.94434334"
"75401";10292;"(TACTICO) LEZAMA E-O (LLODIO - SALCEDO)";"URB";"441351.07151248";"4482444.51794723"
"75402";7110;"(TACTICO) MONASTERIO ARLANZA GIRO GR-4";"URB";"441911.113032171";"4484291.38476676"
"75403";6577;"(TACTICO)ISLAS AZORES O-E";"URB";"441710.510492054";"4482914.89284259"
"75404";6578;"(TACTICO) ISLAS JARVI 2 O-E";"URB";"441788.393343935";"4482648.20633132"
"75405";6579;"(TACTIC0)MANRESA E-O GIRO";"URB";"441518.778915562";"4482534.75778382"
"75406";6580;"(TACTIC0)ORDU�A O-E GIRO";"URB";"441548.423414817";"4482505.51906342"
"75407";3787;"(TACTICO)ISLA JAVA E-O";"URB";"441874.443669364";"4482496.13115161"
"75410";6953;"(TACTICO)ALONSO QUIJANO O-E";"URB";"441896.564197375";"4484017.2700515"
"76001";6962;"MONASTERIO ESCORIAL, 14 E-O (MONASTERIO DE LAS HUERTAS- SANTUARIO DE VALVERDE)";"URB";"439996.578784628";"4484000.59888281"
"76002";6582;"SANTUARIO VALVERDE, 2 S-N (MONASTERIO SILOS - MONASTERIO ESCORIAL)";"URB";"439939.185375292";"4483950.03520461"
"76003";6583;"SANTUARIO VALVERDE, 6 N-S (SANTUARIO VALVERDE - MONASTERIO ESCORIAL)";"URB";"439941.559173699";"4484069.95752305"
"76004";6963;"MONASTERIO SUSO Y YUSO E-O(AV, MONTECARMELO-MONASTERIO LI�BANA)";"URB";"440963.420270853";"4483826.35657556"
"76005";6965;"MONASTERIO SUSO Y YUSO O-E (MONASTERIO DEL PAULAR - AV, MONTECARMELO)";"URB";"440756.10548319";"4483739.41364046"
"76006";6966;"AV, MONTECARMELO N-S (MONASTERIO DE SILOS - MONASTERIO SUSO Y YUSO)";"URB";"440841.943041134";"4483837.2018963"
"76007";3789;"AV, MONTECARMELO S-N(TRES OLIVOS-MONASTERIO SUSO Y YUSO)";"URB";"440924.314861506";"4483740.72912847"
"76008";6964;"ACCESO M-607 N-S (VIA DE SERVICIO - AV, MONTECARMELO)";"URB";"440941.135023324";"4483739.86498179"
"76009";9861;"AV, MONTECARMELO S-N (MONASTERIO SUSO Y YUSO - MONASTERIO SILOS)";"URB";"440883.419627816";"4483836.86165378"
"76010";9862;"AV, MONTECARMELO S-N (MONASTERIO DE SILOS - MONASTERIO EL ESCORIAL)";"URB";"440839.464623326";"4483938.45555228"
"76011";9858;"AV, MONASTERIO SILOS O-E (MONASTERIO EL PAULAR - AV, MONTECARMELO)";"URB";"440720.9548724";"4483859.42561427"
"76012";9859;"AV, MONASTERIO ESCORIAL E-O (MONASTERIO CAAVERIO - AV, MONTECARMELO)";"URB";"440900.74657429";"4484051.77105432"
"76013";6970;"AV, MONTECARMELO N-S  (SANTUARIO DE VALVERDE - MONASTERIO ESCORIAL)";"URB";"440748.633497277";"4484053.34545766"
"76014";9860;"AV, MONTECARMELO N-S  (MONASTERIO ESCORIAL - MONASTERIO SILOS)";"URB";"440793.703951744";"4483949.76173424"
"76015";10028;"MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA)";"URB";"439951.79665043";"4483396.79840329"
"76016";5880;"COSTA BRAVA E-O(VALLE FUENFRIA-MONASTERIO HUELGAS)";"URB";"440045.966197054";"4483323.92501145"
"76017";10029;"COSTA BRAVA O-E(MARBELLA-MONASTERIO HUELGAS)";"URB";"439894.384342561";"4483299.92103609"
"76019";10337;"MONASTERIO ARLANZA N-S (SANTUARIO VALVERDE - ESCORIAL)";"URB";"441268.812600584";"4484704.62268766"
"76400";10030;"(TACTICA)MONASTERIO HUELGAS N-S(MONASTERIO EL PAULAR-COSTA BRAVA)";"URB";"439958.66271782";"4483360.24215381"
"77001";10136;"VALCARLOS S-N (PUENTE DE LA REINA - SAN JUAN DE ORTEGA)";"URB";"443222.678097557";"4483505.31532212"
"77002";3530;"VALCARLOS N-S (VILORIA DE LA RIOJA - SAN JUAN DE ORTEGA)";"URB";"443317.26230468";"4483620.24828302"
"77003";6591;"SAN JUAN DE ORTEGA O-E (SIERRA DE ATAPUERCA - SAUCEDA)";"URB";"443194.64826351";"4483589.07446733"
"77004";10188;"QUINTANAVIDES N-S(PTE, REINA-FORESTA)";"URB";"443291.49897308";"4483342.29760065"
"77005";10189;"FORESTA E-O(QUINTANAPALLA-QUINTANAVIDES)";"URB";"443397.650895665";"4483294.11962636"
"77006";10190;"QUINTANAVIDES S-N(A-1-FORESTA)";"URB";"443411.657908958";"4483168.78063428"
"77007";10191;"FORESTA O-E(PTO, SOMPORT-QUINTANAVIDES)";"URB";"443277.559180927";"4483204.6593663"
"77008";10215;"CASTIELLO JACA N-S(ISABEL COLBRAND-FROMISTA)";"URB";"442508.805537807";"4484539.43679599"
"77009";10214;"FROMISTA E-O(MOLINASECA-CASTIELLO JACA)";"URB";"442600.719027243";"4484479.48820392"
"77010";10213;"STO, DOMINGO CALZADA E-O(CAPISCOL-CASTIELLO JACA)";"URB";"442673.603289977";"4484416.40128267"
"77401";6584;"(TACTICO)  SALIDA CUARTEL ARTILLERIA";"URB";"442462.065683879";"4484964.66198208"
"77402";6585;"(TACTICO)CASTIELLO JACA N-S(GIRO A PTE, REINA)";"URB";"442731.185278385";"4483736.04654687"
"77403";6586;"(TACTICO)CASTIELLO JACA S-N(GIRO A PTE, REINA)";"URB";"442751.168156853";"4483671.82710837"
"77404";6587;"(TACTICO)PTE, REINA O-E(GIRO A CNO, SANTIAGO)";"URB";"442858.136030951";"4483713.0766979"
"77405";6588;"(TACTICO)PTE, REINA O-E(GIRO-SIERRA ATAPUERCA)";"URB";"443028.924175507";"4483646.82189959"
"77406";6589;"(TACTICO)PTE, REINA E-O(GIRO A SIERRA ATAPUERCA)";"URB";"443075.33024004";"4483604.15945043"
"77407";6590;"(TACTICO)SIERRA ATAPUERCA S-N(GIRO A PTE, REINA)";"URB";"443030.207744763";"4483600.01238664"
"77408";10137;"(TACTICO)PTE, REINA O-E(GIRO A VALCARLOS)";"URB";"443178.878708825";"4483509.5652159"
"77409";10135;"VALCARLOS S-N(GIRO A PTE, REINA)";"URB";"443185.164257236";"4483467.96795679"
"78001";10060;"AV, CAMINO SANTIGO N-S(PL, OBRADOIRO-PORTOMARIN)";"URB";"443608.320711299";"4484831.2471493"
"78002";10059;"PORTOMARIN E-O(SANTISO-AV, CAMINO SANTIAGO)";"URB";"443606.580819064";"4484646.10393416"
"78003";10058;"AV, CAMINO SANTIAGO S-N(GTA, MONTE GOZO-PORTOMARIN)";"URB";"443446.784761703";"4484632.768791"
"78004";6595;"SANTO DOMINGO DE LA CALZADA E-O (REDECILLA DEL CAMINO - CAMINO DE SANTIAGO)";"URB";"443318.011782531";"4484288.70035916"
"78005";3509;"AV, SANTO DOMINGO DE LA CALZADA O-E (CASTIELLO DE JACA - CAMINO DE SANTIAGO)";"URB";"443077.936537829";"4484442.40933101"
"78006";6596;"AV, CAMINO DE SANTIAGO S-N (VILORIA DE LA RIOJA - SANTO DOMINGO DE LA CALZADA)";"URB";"443133.865459375";"4484286.07182489"
"78007";6597;"AV, CAMINO DE SANTIAGO N-S (TIERRA DE MELIDE - PALAS DE REY)";"URB";"443318.910076366";"4484518.65694649"
"78008";6598;"PALAS DEL REY E-O (TOQUES - CAMINO DE SANTIAGO)";"URB";"443332.901186444";"4484383.75161877"
"78009";3794;"PALAS DEL REY O-E (FURELOS - VALCARLOS)";"URB";"443638.454929429";"4484096.80607211"
"78010";6599;"VALCARLOS N-S (PALAS DEL REY - SANTO DOMINGO DE LA CALZADA)";"URB";"443687.551263545";"4484029.70606152"
"78011";3795;"VALCARLOS S-N (SANTO DOMINGO DE LA CALZADA - PALAS DEL REY)";"URB";"443679.323183594";"4484000.10203907"
"78018";10062;"PORTOMARIN O-E(FROMISTA-AV, CAMINO SANTIAGO)";"URB";"443424.408570792";"4484802.92176628"
"78019";10061;"ACCESO M-40 O-E(ENTRADA PORTOMARIN)";"URB";"443442.871978771";"4484904.24782881"
"78021";10090;"SIERRA DE ATAPUERCA N-S (PORTOMAR�N-TIERRA DE MELIDE)";"URB";"443726.684056907";"4484375.16095042"
"78022";10088;"TIERRA DE MELIDE E-O (VALCARLOS-SIERRA DE ATAPUERCA)";"URB";"443750.179735071";"4484279.7165293"
"78023";10091;"SIERRA DE ATAPUERCA S-N (PALAS DE REY-TIERRA DE MELIDE)";"URB";"443620.747085324";"4484239.12035154"
"78024";10086;"TIERRA DE MELIDE O-E (PADORNELO-SIERRA DE ATAPUERCA)";"URB";"443610.336184245";"4484334.19583554"
"78025";10181;"PALAS DE REY O-E (TRIACASTELA - CON, SANTIAGO)";"URB";"443190.792133916";"4484498.64555855"
"78026";6594;"SANTO DOMINGO DE LA CALZADA E-O(SAUCEDA-VALCARLOS)";"URB";"443735.154263691";"4483909.04420829"
"78300";10359;"(MICRO)ACCESO M-40 O-E(PROX, GR-14)";"URB";"443497.657729004";"4484781.3760442"
"78401";3700;"REDECILLA DEL CAMINO S-N (VILORIA DE RIOJA - SANTO DOMINGO DE LA CALZADA)";"URB";"443330.157250873";"4484219.2792872"
"78402";6600;"SANTO DOMINGO DE LA CALZADA, 23 E-O (VALCARLOS - SIERRA DE ATAPUERCA)";"URB";"443515.800170246";"4484097.39669528"
"78403";10361;"(TACTICO) FROMISTA E-O (GIRO A PALAS DEL REY NORTE)";"URB";"443028.282576962";"4484692.31300509"
"78404";10360;"(TACTICO) FROMISTA O-E (GIRO A PALAS DEL REY SUR)";"URB";"442983.144730775";"4484667.94807905"
"79001";6601;"Av, Niceto Alcal� Zamora - Sauceda-Mar�a de Portugal";"URB";"444059.264209567";"4483604.83311165"
"79002";6602;"Av, Niceto Alcal� Zamora - Ana de Austria-Mar�a de Portugal";"URB";"444279.398353619";"4483434.90798802"
"79003";6603;"Av, Niceto Alcal� Zamora - Ana de Austria-Ingeniero Emilio Herrera";"URB";"444817.357530455";"4482958.35527813"
"79004";6604;"Av, Niceto Alcal� Zamora - Fernando Rojas-Ingeniero Emilio Herrera";"URB";"445065.607318987";"4482758.53113587"
"79005";6605;"C/, Mar�a de Portugal - Francisco Pi y Margall-Niceto Alcal� Zamora";"URB";"444093.003698914";"4483422.57130069"
"79006";6606;"C/, Ana de Austria - Ana de Austria-Mar�a de Portugal";"URB";"444271.142438424";"4483586.42904101"
"79007";3432;"Acceso A-1 - A-1-Av, Niceto Alcal� Zamora";"URB";"444068.167362696";"4483550.7103108"
"79008";6607;"Av, Francisco Pi y Margall - Princesa de �boli-Pr�ncipe Carlos";"URB";"444666.342577652";"4482068.56010637"
"79009";3519;"Av, Francisco Pi y Margall - Niceto Alcal� Zamora-Pr�ncipe Carlos";"URB";"444886.731576992";"4481995.04134164"
"79010";3520;"C/, Pr�ncipe Carlos - Pintor Ignacio de Zuloaga-Francisco Pi y Margall";"URB";"444736.476524521";"4481922.32640129"
"79011";6608;"C/, Pr�ncipe Carlos - Alcalde Aristizabal Manch�n-Francisco Pi y Margall";"URB";"444811.736098626";"4482180.25855067"
"79012";6609;"Av, Francisco Pi y Margall - Vicente Blasco Ib��ez-Ana de Austria";"URB";"444110.730014437";"4482442.4370655"
"79013";10094;"C/, Quintanavides - Via Servicio A1 - Foresta";"URB";"443478.629588949";"4483090.55112079"
"79014";6611;"Av, Francisco Pi y Margall - Ana de Austria-Mar�a de Portugal";"URB";"443712.622878831";"4482776.82375706"
"79015";6612;"Av, Francisco Pi y Margall - Mar�a de Portugal-Av, Burgos";"URB";"443581.947651003";"4482889.62073229"
"79016";3457;"V�a Servicio A-1 - Arroyo de Valdebebas-Francisco Pi y Margall";"URB";"443381.85716459";"4482796.20601958"
"79017";6613;"C/, Mar�a de Portugal - Leonor de Austria-Francisco Pi y Margall";"URB";"443671.921393928";"4482943.39386646"
"79018";6614;"Av, Burgos - Av, Francisco Pi y Margall-Av, Burgos";"URB";"443574.885000753";"4482980.84524447"
"79019";6615;"Av, Burgos - Abetal-Quintanapalla";"URB";"443552.157979565";"4483112.40147243"
"79020";6616;"Av, Burgos - Quintanavides-Puerto de Somport";"URB";"443437.094085086";"4482995.29680608"
"79021";6617;"Av, Burgos - Puerto de Somport-Cno, Fuencarral a Hortaleza";"URB";"443359.122097118";"4482919.33195786"
"79022";3458;"C/, Quintanavides - Foresta-Abetal";"URB";"443433.713263475";"4483131.67200254"
"79023";3459;"C/, Puerto de Somport - Av,Burgos-Foresta";"URB";"443366.64625549";"4482974.47959368"
"79024";6618;"C/, Puerto de Somport - Foresta-Av, Burgos";"URB";"443310.098660164";"4482977.81056302"
"79025";3796;"Av, Burgos - Camino Fuencarral a Hortaleza-Puerto de Somport";"URB";"443407.847227266";"4482880.21502729"
"79026";6619;"Av, Burgos - Francisco Pi y Margall-Av, Burgos";"URB";"443566.407282299";"4482979.24195763"
"79027";6620;"Ingeniero Emilio Herrera - Pr�ncipe Carlos-Infanta Catalina Micaela";"URB";"443988.909753276";"4481828.30267365"
"79028";6621;"Ingeniero Emilio Herrera - Pr�ncipe Carlos-Infanta Catalina Micaela";"URB";"444070.885602344";"4481936.31333117"
"79029";6622;"Ingeniero Emilio Herrera - Pr�ncipe Carlos-Infanta Catalina Micaela";"URB";"444067.601874105";"4481940.21616205"
"79030";6623;"Ingeniero Emilio Herrera - Av, Francisco Pi y Margall-Av, Manoteras";"URB";"444198.77288714";"4482055.08787395"
"79031";6624;"Ingeniero Emilio Herrera - Av, Francisco Pi y Margall-Av, Manoteras";"URB";"444195.69750906";"4482059.18848033"
"79032";6625;"Camino Fuente de la Mora - Av, Manoteras-Pr�ncipe Carlos";"URB";"443967.854627276";"4481880.81975809"
"79045";6592;"Av, Santo Domingo de la Calzada - Ana de Austria-Sauceda";"URB";"443995.677184397";"4483674.71748265"
"79046";6921;"Av, Santo Domingo de la Calzada - Valcarlos-Sauceda";"URB";"443759.00167833";"4483866.23631787"
"79047";3699;"Acceso desde A-1 - A1-Av, Santo Domingo de la Calzada";"URB";"444006.337888952";"4483724.0712953"
"79048";6920;"Av, Santo Domingo de la Calzada - Giro a la izquierda";"URB";"443882.511718495";"4483802.68926806"
"79049";6593;"V�a de servicio - Salida hac�a a A-1";"URB";"443918.332485784";"4483715.06579523"
"79051";6610;"Av, Francisco Pi y Margall - Ana de Austria-Mar�a Tudor";"URB";"443737.948905213";"4482731.73441513"
"79052";6826;"Mar�a Tudor - Mar�a Tudor-Av, Francisco Pi y Margall";"URB";"443860.513309939";"4482732.09407806"
"79401";6626;"Av, Niceto Alcal� Zamora - Pintor Ignacio Zuloaga-Av, Francisco Pi y Margall";"URB";"445087.844111334";"4481698.98715431"
"79402";6627;"C/, Pintor Ignacio Zuloaga - Pr�ncipe Carlos-Av, Niceto Alcal� Zamora";"URB";"444743.756139383";"4481889.95004063"
"79403";6628;"C/, Alcalde Aristizabal Manch�n - Alcalde Henche Plata-Pr�ncipe Carlos";"URB";"444856.68894746";"4482200.32444772"
"79404";6629;"C/, Alcalde �lvarez de Villaamil - Alcalde Henche Plata-Pr�ncipe Carlos";"URB";"444847.023994021";"4482289.52226761"
"79405";6630;"C/, Alcalde Redondo Ace�a - Alcalde Henche Plata-Pr�ncipe Carlos";"URB";"444820.593938676";"4482374.95720218"
"79601";9866;"Av, Ingeniero Emilio Herrera - Princesa de Eboli-Pr�ncipe Carlos";"URB";"444553.262432516";"4482380.74634796"
"79602";9867;"Av, Ingeniero Emilio Herrera - Isabel Clara Eugenia-Pr�ncipe Carlos";"URB";"444763.880190365";"4482659.49966539"
"79603";9868;"Pr�ncipe Carlos - Alcalde Alvarez de Villaamil-Alcalde Redondo Ace�a";"URB";"444785.353947828";"4482390.6134348"
"79604";9869;"Pr�ncipe Carlos - Octavio Paz-Luis Jimenez de Asua";"URB";"444542.529101081";"4482623.67795229"
"79605";9871;"Pr�ncipe Carlos - Vicente Blasco Ib��ez-Americo Castro";"URB";"444432.082962649";"4482739.14492155"
"79606";9870;"Pr�ncipe Carlos - Mar�a Tudor-Isabel de Valois";"URB";"444178.120845183";"4482930.82757339"
"79607";9872;"C/, Ana de Austria - Isabel Clara Eugenia-Pr�ncipe Carlos";"URB";"444378.892856115";"4482949.57741697"
"79608";9873;"C/, Ana de Austria - Princesa �boli-Pr�ncipe Carlos";"URB";"444218.549137074";"4482731.41167109"
"79609";9875;"Av, Niceto Alcal� Zamora - Mar�a Tudor-Isabel de Valois";"URB";"444436.757769447";"4483279.34466424"
"79610";9876;"C/, Ana de Austria - Isabel Clara Eugenia-Niceto Alcal� Zamora";"URB";"444471.796165004";"4483033.02393874"
"79611";9877;"C/, Ana de Austria - Ignacio Aldecoa-Niceto Alcal� Zamora";"URB";"444623.722751686";"4483284.46495644"
"79612";9874;"Av, Niceto Alcal� Zamora - Vicente Blasco Ib��ez-Am�rico Castro";"URB";"444715.542418142";"4483069.41709299"
"80001";5149;"ILLESCAS ENTRE P� EXTREMADURA Y SESE�A SENTIDO O-E";"URB";"435013.847666622";"4472093.2894373"
"80003";3770;"ESCALONA S-N(SESE�A-MAQUEDA)";"URB";"435013.914335292";"4471899.66949104"
"80004";5151;"AV,POBLADOS N-S(SEBASTIAN ALVAROMELILOTO)";"URB";"434774.8482059";"4471464.66214782"
"80005";5152;"PADRE PIQUER N-S(SESE�A-TEMBLEQUE)";"URB";"434910.082540436";"4471422.51879824"
"80006";3771;"AV,DE LOS  POBLADOS ENTRE GUARE�A Y PADRE PIQUER SENTIDO E-O";"URB";"434960.366366559";"4471273.63959097"
"80007";5153;"AV,DE LOS POBLADOS ENTRE LUIS CHAMIZO Y AV, LAS AGUILAS SENTIDO O-E";"URB";"435221.240734785";"4470967.53627996"
"80008";5154;"AV, LAS AGUILAS ENTRE AV,DE LOS POBLADOS Y GUARE�A SENTIDO N-S";"URB";"435229.331801837";"4470793.96181265"
"80009";5155;"AV, DE LOS POBLADOS ENTRE CTRO, PENITENCIARIO Y AV, LAS AGUILAS SENTIDO E-O";"URB";"435508.90888527";"4470665.80347513"
"80010";5156;"AV, LAS AGUILAS ENTRE AVDA,DE LOS POBLADOS Y OCA�A SENTIDO S-N";"URB";"435378.323598351";"4470865.97206071"
"80037";5178;"AV, POBLADOS S-N(PADRE PIQUER-SEBASTIAN ALVARO)";"URB";"434840.004470551";"4471404.91308299"
"80300";5180;"(MICRO)AV,POBLADOS E-O (GIRO A AV, LAS AGUILAS)";"URB";"435358.361138982";"4470857.35801755"
"80301";9833;"(MICRO)POBLADOS O-E (GIRO A AV, LAS AGUILAS)";"URB";"435324.866469676";"4470822.33972559"
"80302";6834;"(MICRO)SALIDA INTERCAMBIADOR AUTOBUSES";"URB";"435429.312010771";"4470772.19097249"
"80400";5150;"(TACTICO)ESCALONA O-E(MAQUEDA-ILLESCAS)";"URB";"435121.37791635";"4471940.17741685"
"80401";5173;"(TACTICO) SALIDA PARQUE BOMBEROS";"URB";"435108.601507585";"4471077.25585363"
"80402";5169;"(TACTICO) MAQUEDA N-S(ESCALONA-TEMBLEQUE)";"URB";"435089.465196506";"4471780.40123964"
"80403";5170;"(TACTICO) MAQUEDA S-N (TEMBLEQUE-ESCALONA)";"URB";"435110.630413929";"4471741.28158055"
"80404";5171;"(TACTICO) MAQUEDA E-O(ILLESCAS-MAQUEDA)";"URB";"435114.329194017";"4471763.04972212"
"80405";5160;"(TACTICO)JOSE CADALSO S-N(VALLE INCLAN-AV, LAS AGUILAS)";"URB";"434472.658243429";"4470499.26271155"
"81005";5185;"VIA CARPETANA ENTRE CARAMUEL Y P� ERMITA DEL SANTO  N-S";"URB";"437852.801739164";"4472452.56280853"
"81006";5186;"P�, DE LA ERMITA DEL SANTO ENTRADA CRUCE  E-O";"URB";"437898.876389249";"4472329.96632372"
"81008";5188;"VIA CARPETANA ENTRE ARROYO VALDECELADA - ERMITA SANTO";"URB";"437701.481962818";"4472302.42071586"
"81009";5189;"AV,MANZANARES N-S PTE,SEGOVIA M-30";"URB";"438640.379937383";"4473664.48764397"
"81011";5191;"AV,MANZANARES N-S ENTRADA T�NEL";"URB";"438665.794669278";"4473605.08300539"
"81012";5192;"SAN AMBROSIO O-E (P� ERMITA DEL SANTO-ENTRADA T�NEL)";"URB";"438523.829935618";"4472910.27988915"
"81013";5193;"IVAN VARGAS E-O (CALLE)";"URB";"438567.00317017";"4472708.67576236"
"81014";5194;"IVAN VARGAS E-O (T�NEL)";"URB";"438565.043591788";"4472714.05880731"
"81015";5195;"PTE SAN ISIDRO E-O(PSO, MELANCOLICOS-PSO, ERMITA DEL SANTO)";"URB";"438593.648698203";"4472817.31863548"
"81016";5196;"PSO, ERMITA DEL SANTO, 70 S-N(PTE, SAN ISIDRO-SAN AMBROSIO)";"URB";"438508.861417166";"4472838.21047878"
"81017";5197;"PSO, ERMITA DEL SANTO, 68 N-S(CARRIL IZQUIERDO)(VIA CARPETANA-SAN AMBROSIO)";"URB";"438500.244938095";"4472954.47515037"
"81018";5198;"ERMITA DEL SANTO ENTRE IVAN VARGAS Y PTE S,ISIDRO S-N";"URB";"438513.788872402";"4472723.89478888"
"81019";7008;"PTE SAN ISIDRO E-O (CARRIL DERECHO)(PSO, MELANCOLICOS-PSO, ERMITA DEL SANTO)";"URB";"438600.480515541";"4472824.03696133"
"81020";10283;"PSO, ERMITA DEL SANTO, 68 N-S(CARRIL DERECHO)(VIA CARPETANA-SAN AMBROSIO)";"URB";"438495.18355478";"4472954.3383955"
"81400";5182;"(TACTICO) P�,ERMITA SANTO O-E (ENTRADA)";"URB";"438646.99030694";"4473600.44005045"
"81401";5187;"(TACTICO)VIA CARPETANA GIRO N-E(CARAMUEL-ERMITA DEL SANTO)";"URB";"437741.820100645";"4472360.22632448"
"81402";5190;"(TACTICO)AV, CAPRICHOS S-N(ENTRADA A SEPULVEDA)";"URB";"438152.098084493";"4473136.90637025"
"82001";5199;"C/, San Jaime - Gador-Puerto de Pozazal";"URB";"446782.742736697";"4470108.03879828"
"82003";5201;"C/, San Jaime - Sierra Tornavaca-Pilas";"URB";"446672.271868284";"4469987.75357629"
"82006";5206;"C/, Real Arganda - Serrania de Ronda-Gavia Seca";"URB";"447336.820525219";"4470075.46763768"
"82007";5207;"C/, Monte de Barbanza - Travesia Gavia Seca-Real Arganda";"URB";"447446.919183296";"4469974.57156214"
"82008";5208;"C/, Pico de la Sierva - Sierra Gor-Montes Barbanza";"URB";"447477.363133585";"4470024.30331527"
"82013";5212;"C/, Gonz�lez D�vila - Luis I-Camino Hormigueras";"URB";"445737.792268743";"4469753.31856922"
"82014";5213;"Camino Hormigueras - Provisional-Gonz�lez D�vila";"URB";"445878.137335696";"4469697.51268043"
"82015";5214;"Camino Hormigueras - Casas Miravetel-Gonz�lez D�vila";"URB";"445703.724337405";"4469632.78583072"
"82016";5215;"C/, Gonzalez Davila - Gamonal-Hormigueras";"URB";"445815.07522531";"4469564.34645744"
"82025";5228;"C/, Gonzalez Davila - Luis I-Cno, Hormigueras";"URB";"445742.607890288";"4469754.40305413"
"82027";5230;"C/, Felipe Alvarez - Manuel Pavia-Jesus del Pino";"URB";"447076.418439098";"4470347.51000485"
"82028";5644;"C/, San Jaime - Pl, San Jaime-Sierra de Guadalupe";"URB";"446948.846750348";"4470237.63259271"
"82029";5235;"Av, Democracia - Av, Albufera-San Jaime";"URB";"446936.926752439";"4470426.46121998"
"82030";10156;"C/, Jesus del Pino - Puerto Idiazabal-Felipe �lvarez";"URB";"447064.146627179";"4470279.60889199"
"82401";5200;"C/, Puerto de Pilas - Sierra Gredos-San Jaime";"URB";"446749.577554529";"4470029.64042425"
"82402";5229;"C/, Puerto de Pozazal - Puerto Used-San Jaime";"URB";"446694.746534673";"4470046.43488911"
"82403";5222;"Cno, Pozo Tio Raimundo - Cno, Pozo Tio Raimundo E-O(Antes GR-1)";"URB";"444736.829688294";"4469444.89673877"
"82404";5216;"Cno, Pozo Tio Raimundo - Cno, Pozo Tio Raimundo E-O(Antes GR-1)";"URB";"444722.661498736";"4469456.3970213"
"82405";5224;"Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Pasado GR-2)";"URB";"444695.193667972";"4469485.52978017"
"82406";5227;"Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Pasado GR-2)";"URB";"444689.935725983";"4469513.84171498"
"82407";5223;"Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Antes GR- 2)";"URB";"444708.523574177";"4469537.36184934"
"82408";5221;"Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Antes Gr, 2)";"URB";"444695.813414026";"4469524.96245554"
"82409";5226;"Cno, Hormigueras - Cno, Hormigueras (Entrevias) N-S(Pasado Gr, 2)";"URB";"444682.993307765";"4469511.84861305"
"82410";5225;"Cno, Pozo Tio Raimundo - Cno, Pozo Tio Raimundo E-O(Pasado Gr, 1)";"URB";"444710.764049282";"4469473.25205621"
"82411";5202;"C/, Sierra Gador - Manuel Velez-Sierra Vieja";"URB";"447210.578852678";"4470114.16380087"
"82412";5205;"C/, Real Arganda - Serrania Ronda-Jesus del Pino";"URB";"447290.545824806";"4470084.05372384"
"82413";5209;"C/, Real de Arganda - Puerto Reinosa-Torcal";"URB";"447613.785028399";"4470061.53932012"
"82414";3772;"C/, Sierra Torcal - Monte Montjuich-Real Arganda";"URB";"447601.317690841";"4470073.74457362"
"82415";5210;"C/, Real de Arganda - Sierra Gor-Torcal";"URB";"447586.732409831";"4470058.53383426"
"82416";5211;"C/, Puentelarra - Puentelarra- Santa Eugenia";"URB";"448581.844289377";"4470599.59018589"
"83001";5231;"Av, Democracia - Ctra, Vicalvaro a Vallecas- A-3";"URB";"446991.034509043";"4470638.00725697"
"83002";3482;"Av, Gran V�a del Este - Gran V�a del Este E-O";"URB";"447069.263470014";"4470567.42078494"
"83003";5232;"Av, Democracia - San Jaime-Ctra, Vicalvaro a Vallecas";"URB";"446970.333106833";"4470397.77607485"
"83004";5233;"Ctra, Vicalvaro a Vallecas - Bruno Abundez-Av, Democracia";"URB";"446777.732094274";"4470478.60631872"
"83005";5234;"C/, Arboleda - Arboleda-Ctra, Villaverde a Vallecas";"URB";"446879.665201495";"4470603.04694031"
"83006";9837;"Ctra, Vicalvaro a Vallecas - Av, Democracia-Bruno Abundez";"URB";"446794.028061831";"4470489.897472"
"83007";9834;"Ctra, Vicalvaro a Vallecas - Av, Albufera-Bruno Abundez";"URB";"446598.50289234";"4470459.95114104"
"83008";10157;"Ctra, Vicalvaro a Vallecas - Bruno Abundez-Cocheron Villa";"URB";"446664.721704769";"4470474.21552589"
"83009";10158;"Av, Albufera 424 O-E - Cocheron de la Villa-Jardinera";"URB";"446534.955845896";"4470402.75961877"
"83010";5862;"C/, Cocher�n de la Villa - Cocher�n de la Villa-Av, Albufera";"URB";"446465.691586637";"4470391.77022312"
"83401";9836;"C/, Bruno Abundez - Bruno Abundez-Ctra, Vicalvaro a Vallecas";"URB";"446719.260132931";"4470458.20047051"
"83402";9835;"C/, Bruno Abundez - Bruno Abundez-Ctra, Vicalvaro a Vallecas";"URB";"446677.177611001";"4470490.95924548"
"83403";6505;"Av, Democracia - A-3-Av, Albufera";"URB";"447198.273863377";"4471241.53005767"
"83404";6506;"Av, Democracia - Acceso A-3 desde Vicalvaro";"URB";"447202.561162943";"4471270.56469573"
"83405";6507;"Acceso A3 - A-3 Av, Democracia";"URB";"447213.936711774";"4471257.73152112"
"84001";5236;"AV, CARABANCHEL ALTO N-S(CARPIO TORTA-AV, PESETA)";"URB";"435998.849513127";"4468369.39121434"
"84002";5237;"AV, PESETA E-O(CORONA-AV, CARABANCHEL ALTO)";"URB";"436112.859382446";"4468235.95451815"
